ID_Post,User_Name,Comments,Sentiments,Date_Comment
POST_D_053,User_7442,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-08 01:47:03
POST_D_053,User_9257,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-08 06:47:03
POST_D_053,User_6587,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-07 03:47:03
POST_D_053,User_2757,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-07 07:47:03
POST_D_053,User_5401,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-07 00:47:03
POST_D_053,User_4190,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-08 04:47:03
POST_D_053,User_6996,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-08 16:47:03
POST_D_053,User_2876,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-07 13:47:03
POST_D_053,User_5681,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-07 11:47:03
POST_O_054,User_1822,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-06 23:47:03
POST_O_054,User_1508,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-07 03:47:03
POST_O_054,User_4502,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-07 02:47:03
POST_O_054,User_1784,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-07 23:47:03
POST_O_054,User_8680,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-08 14:47:03
POST_O_054,User_4572,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-07 16:47:03
POST_O_054,User_4949,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-08 08:47:03
POST_O_054,User_6533,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-08 12:47:03
POST_O_054,User_4753,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-07 15:47:03
POST_O_054,User_8837,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-07 11:47:03
POST_O_054,User_7637,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-08 03:47:03
POST_O_054,User_6679,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-07 19:47:03
POST_O_054,User_3243,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-07 03:47:03
POST_O_054,User_8343,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-07 19:47:03
POST_O_054,User_7167,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-07 17:47:03
POST_O_054,User_2949,شكرا على التحسينات في الشبكة,Positif,2025-10-07 02:47:03
POST_O_054,User_8774,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-07 23:47:03
POST_O_054,User_7320,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-10-08 16:47:03
POST_O_054,User_3010,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-07 21:47:03
POST_O_054,User_1826,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-08 13:47:03
POST_O_054,User_6950,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-07 17:47:03
POST_O_054,User_8814,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-07 16:47:03
POST_M_055,User_3939,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-12 01:47:03
POST_M_055,User_9851,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-13 21:47:03
POST_M_055,User_1369,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-13 19:47:03
POST_M_055,User_9166,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-11-12 07:47:03
POST_M_055,User_4278,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-12 02:47:03
POST_D_056,User_7108,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-11-14 05:47:03
POST_D_056,User_6069,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-13 02:47:03
POST_D_056,User_6845,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-13 16:47:03
POST_D_056,User_3873,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-14 21:47:03
POST_D_056,User_5931,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-14 11:47:03
POST_D_056,User_4130,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-11-13 19:47:03
POST_D_056,User_9951,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-14 06:47:03
POST_O_057,User_4515,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-21 08:47:03
POST_O_057,User_1945,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-21 08:47:03
POST_O_057,User_8889,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-20 15:47:03
POST_O_057,User_7625,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-21 07:47:03
POST_O_057,User_4770,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-21 06:47:03
POST_O_057,User_4767,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-21 13:47:03
POST_O_057,User_3313,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-20 09:47:03
POST_O_057,User_8356,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-20 06:47:03
POST_M_058,User_3270,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-10 10:47:03
POST_M_058,User_1821,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-09 23:47:03
POST_M_058,User_3718,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-10 22:47:03
POST_M_058,User_4303,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-10 07:47:03
POST_M_058,User_1974,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-10 22:47:03
POST_M_058,User_6120,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-11 15:47:03
POST_M_058,User_7975,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-11 19:47:03
POST_M_058,User_3088,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-11 09:47:03
POST_M_059,User_1178,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-17 04:47:03
POST_M_059,User_6064,شكرا على التحسينات في الشبكة,Positif,2025-10-16 20:47:03
POST_M_059,User_8026,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-17 19:47:03
POST_M_059,User_1093,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-17 02:47:03
POST_M_059,User_9440,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-16 06:47:03
POST_M_059,User_4435,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-16 13:47:03
POST_M_059,User_8186,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-16 07:47:03
POST_M_059,User_9517,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-16 05:47:03
POST_M_059,User_3863,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-16 04:47:03
POST_M_059,User_5010,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-15 22:47:03
POST_M_059,User_4591,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-16 07:47:03
POST_M_059,User_1511,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-16 08:47:03
POST_M_059,User_6900,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-16 20:47:03
POST_M_059,User_4632,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-17 16:47:03
POST_M_059,User_5898,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-16 06:47:03
POST_M_059,User_7358,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-17 12:47:03
POST_M_059,User_3500,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-15 23:47:03
POST_M_059,User_7979,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-16 23:47:03
POST_M_059,User_7858,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-17 02:47:03
POST_M_059,User_7847,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-10-15 22:47:03
POST_M_059,User_4548,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-17 12:47:03
POST_M_059,User_3238,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-17 00:47:03
POST_O_060,User_9356,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-20 09:47:03
POST_O_060,User_1126,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-19 06:47:03
POST_O_060,User_9467,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-19 08:47:03
POST_O_060,User_4354,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-20 03:47:03
POST_O_060,User_8929,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-20 03:47:03
POST_O_060,User_1400,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-20 12:47:03
POST_O_060,User_1068,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-20 10:47:03
POST_O_060,User_1885,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-20 13:47:03
POST_O_060,User_2139,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-19 21:47:03
POST_O_060,User_1181,شكرا على التحسينات في الشبكة,Positif,2025-09-19 02:47:03
POST_O_060,User_5728,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-20 15:47:03
POST_O_060,User_2271,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-20 05:47:03
POST_O_060,User_3501,شكرا على التحسينات في الشبكة,Positif,2025-09-20 18:47:03
POST_O_060,User_5561,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-20 06:47:03
POST_O_060,User_2450,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-19 04:47:03
POST_O_060,User_7350,شكرا على التحسينات في الشبكة,Positif,2025-09-19 01:47:03
POST_O_060,User_2779,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-19 23:47:03
POST_O_060,User_8165,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-20 02:47:03
POST_O_060,User_8136,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-20 17:47:03
POST_O_060,User_6722,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-19 07:47:03
POST_O_060,User_6408,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-19 06:47:03
POST_O_061,User_6105,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-13 13:47:03
POST_O_061,User_1661,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-13 17:47:03
POST_O_061,User_5184,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-12 09:47:03
POST_O_061,User_7418,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-12 07:47:03
POST_O_061,User_1402,كيف أشترك في العرض الجديد؟,Neutre,2025-10-12 01:47:03
POST_O_062,User_9578,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-06 19:47:03
POST_O_062,User_2875,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-10-06 15:47:03
POST_O_062,User_8875,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-06 07:47:03
POST_O_062,User_7087,ما هي أوقات خدمة العملاء؟,Neutre,2025-10-06 21:47:03
POST_O_062,User_4485,"Service client très professionnel, problème résolu en 10min",Négatif,2025-10-06 06:47:03
POST_O_062,User_1283,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-10-07 19:47:03
POST_O_062,User_7553,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-07 06:47:03
POST_O_062,User_4132,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-10-07 13:47:03
POST_O_062,User_8023,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-10-07 05:47:03
POST_O_062,User_4864,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-10-07 08:47:03
POST_O_062,User_6382,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-07 13:47:03
POST_O_062,User_6631,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-10-07 15:47:03
POST_O_062,User_4792,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-10-06 13:47:03
POST_O_062,User_1022,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-07 15:47:03
POST_O_062,User_9018,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-06 23:47:03
POST_O_063,User_9261,كيف أشترك في العرض الجديد؟,Neutre,2025-09-18 10:47:03
POST_O_063,User_5078,كيف أشترك في العرض الجديد؟,Neutre,2025-09-19 04:47:03
POST_O_063,User_4237,شكرا على التحسينات في الشبكة,Positif,2025-09-19 21:47:03
POST_O_063,User_5155,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-19 00:47:03
POST_O_063,User_7361,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-19 21:47:03
POST_O_063,User_8103,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-19 15:47:03
POST_O_063,User_8108,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-18 23:47:03
POST_O_063,User_4586,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-19 19:47:03
POST_O_063,User_6076,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-18 04:47:03
POST_O_063,User_2404,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-18 14:47:03
POST_O_063,User_3336,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-18 06:47:03
POST_O_063,User_8373,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-19 09:47:03
POST_O_063,User_7411,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-19 14:47:03
POST_O_063,User_7436,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-19 02:47:03
POST_O_063,User_5299,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-17 22:47:03
POST_O_063,User_1609,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-19 04:47:03
POST_M_064,User_6230,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-11-09 17:47:03
POST_M_064,User_6185,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-09 01:47:03
POST_M_064,User_5007,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-09 15:47:03
POST_M_064,User_8264,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-09 15:47:03
POST_M_064,User_9258,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-09 06:47:03
POST_M_064,User_3879,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-09 21:47:03
POST_M_064,User_9891,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-09 14:47:03
POST_M_064,User_2999,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-11-08 09:47:03
POST_O_065,User_5154,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-28 21:47:03
POST_O_065,User_1998,شكرا على التحسينات في الشبكة,Positif,2025-11-28 20:47:03
POST_O_065,User_6031,ما هي أوقات خدمة العملاء؟,Neutre,2025-11-28 14:47:03
POST_O_065,User_6435,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-11-28 09:47:03
POST_O_065,User_7204,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-28 14:47:03
POST_O_065,User_9049,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-11-27 16:47:03
POST_O_065,User_4908,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-27 01:47:03
POST_O_065,User_3345,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-27 16:47:03
POST_O_065,User_8970,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-27 09:47:03
POST_O_065,User_1345,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-27 02:47:03
POST_O_065,User_7769,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-28 03:47:03
POST_O_065,User_9440,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-11-27 05:47:03
POST_O_065,User_4075,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-11-27 13:47:03
POST_O_065,User_5966,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-11-28 11:47:03
POST_O_065,User_2444,شكرا على التحسينات في الشبكة,Positif,2025-11-28 08:47:03
POST_O_065,User_7883,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-11-28 09:47:03
POST_O_065,User_4480,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-11-28 06:47:03
POST_O_065,User_8438,"Service client très professionnel, problème résolu en 10min",Négatif,2025-11-28 15:47:03
POST_O_065,User_4493,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-27 09:47:03
POST_O_065,User_8647,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-11-27 07:47:03
POST_O_066,User_7752,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-05 15:47:03
POST_O_066,User_1770,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-06 17:47:03
POST_O_066,User_7123,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-05 20:47:03
POST_O_066,User_2774,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-06 12:47:03
POST_O_066,User_7451,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-05 19:47:03
POST_O_066,User_6486,شكرا على التحسينات في الشبكة,Positif,2025-09-06 15:47:03
POST_O_066,User_5226,شكرا على التحسينات في الشبكة,Positif,2025-09-06 10:47:03
POST_O_066,User_6599,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-05 11:47:03
POST_O_066,User_6635,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-05 00:47:03
POST_O_066,User_2471,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-05 14:47:03
POST_O_066,User_4389,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-06 04:47:03
POST_O_066,User_8357,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-05 11:47:03
POST_O_066,User_8296,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-06 12:47:03
POST_O_066,User_3964,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-06 17:47:03
POST_O_066,User_9081,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-06 21:47:03
POST_O_066,User_1745,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-05 22:47:03
POST_M_067,User_7083,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-11 04:47:03
POST_M_067,User_6110,شكرا على التحسينات في الشبكة,Positif,2025-09-12 21:47:03
POST_M_067,User_4940,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-11 17:47:03
POST_M_067,User_8979,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-12 06:47:03
POST_M_067,User_9402,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-11 17:47:03
POST_M_067,User_6342,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-12 14:47:03
POST_M_067,User_7102,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-11 19:47:03
POST_M_067,User_7846,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-11 08:47:03
POST_M_067,User_8937,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-11 13:47:03
POST_M_067,User_7241,شكرا على التحسينات في الشبكة,Positif,2025-09-12 02:47:03
POST_M_067,User_9740,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-11 10:47:03
POST_M_067,User_3084,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-12 03:47:03
POST_M_067,User_3960,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-11 03:47:03
POST_M_067,User_3837,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-11 12:47:03
POST_M_067,User_2764,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-12 08:47:03
POST_M_067,User_7257,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-11 13:47:03
POST_M_067,User_8401,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-11 00:47:03
POST_M_067,User_3029,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-12 15:47:03
POST_M_067,User_8158,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-12 13:47:03
POST_O_068,User_2762,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-03 10:47:03
POST_O_068,User_3589,شكرا على التحسينات في الشبكة,Positif,2025-09-02 23:47:03
POST_O_068,User_6538,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-04 11:47:03
POST_O_068,User_3586,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-03 00:47:03
POST_O_068,User_7098,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-04 12:47:03
POST_O_068,User_6424,"Pas de signal dans mon immeuble, quand est-ce que ça va être réparé?",Neutre,2025-09-03 10:47:03
POST_O_068,User_2283,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-03 10:47:03
POST_O_068,User_4113,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-04 01:47:03
POST_O_068,User_1154,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-03 01:47:03
POST_O_068,User_4232,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-04 09:47:03
POST_O_068,User_9831,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-04 13:47:03
POST_M_069,User_5597,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-21 22:47:03
POST_M_069,User_5432,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-22 12:47:03
POST_M_069,User_4361,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-22 04:47:03
POST_M_069,User_2592,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 14:47:03
POST_M_069,User_6048,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-23 16:47:03
POST_M_069,User_1876,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-23 11:47:03
POST_M_069,User_7137,شكرا على التحسينات في الشبكة,Positif,2025-09-22 00:47:03
POST_M_069,User_9350,Est-ce que les anciens clients peuvent bénéficier des nouvelles promotions?,Neutre,2025-09-23 15:47:03
POST_M_069,User_3450,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-21 23:47:03
POST_M_069,User_7390,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-23 18:47:03
POST_M_069,User_7373,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 18:47:03
POST_M_069,User_4438,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-23 20:47:03
POST_M_069,User_5477,"Je suis satisfait de la qualité du service, bon travail!",Positif,2025-09-22 07:47:03
POST_M_069,User_9441,"Les nouvelles offres sont intéressantes, bon rapport qualité-prix",Positif,2025-09-23 09:47:03
POST_M_069,User_2617,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-22 12:47:03
POST_M_069,User_9181,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-22 05:47:03
POST_O_070,User_5455,"Réseau très lent depuis 3 jours, inacceptable pour le prix payé!",Négatif,2025-09-23 11:47:03
POST_O_070,User_1423,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 03:47:03
POST_O_070,User_8982,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-22 08:47:03
POST_O_070,User_4996,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-22 11:47:03
POST_O_070,User_5114,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-09-21 23:47:03
POST_O_070,User_3790,"Service client très professionnel, problème résolu en 10min",Négatif,2025-09-23 17:47:03
POST_O_070,User_3429,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-22 01:47:03
POST_O_070,User_6169,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-23 21:47:03
POST_O_070,User_4569,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 01:47:03
POST_O_070,User_5014,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 12:47:03
POST_O_070,User_8650,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-23 08:47:03
POST_O_070,User_3596,ما هي أوقات خدمة العملاء؟,Neutre,2025-09-23 06:47:03
POST_O_070,User_4723,"Facturation excessive, on me facture des services non souscrits",Neutre,2025-09-23 18:47:03
POST_O_070,User_5480,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-23 01:47:03
POST_O_070,User_6146,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 14:47:03
POST_O_070,User_7249,Quelles sont les zones couvertes par la 4G+ dans la wilaya de Blida?,Neutre,2025-09-22 22:47:03
POST_O_070,User_7919,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-23 19:47:03
POST_O_070,User_6013,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-09-22 00:47:03
POST_O_070,User_6091,ممتاز! الخدمة جيدة والشبكة مستقرة,Positif,2025-09-22 12:47:03
POST_O_070,User_1091,Comment souscrire à l'offre Ramadan?,Neutre,2025-09-23 00:47:03
POST_O_070,User_5211,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-09-22 14:47:03
POST_O_070,User_6251,"Service client injoignable, j'attends depuis 30 minutes 😠",Neutre,2025-09-22 09:47:03
POST_D_071,User_3990,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-04 16:47:03
POST_D_071,User_7906,Comment souscrire à l'offre Ramadan?,Neutre,2025-10-04 16:47:03
POST_D_071,User_9484,خدمة العملاء سيئة، لا يردون على الهاتف,Négatif,2025-10-03 04:47:03
POST_D_071,User_3977,Excellent service! Réseau stable et débit correct 👍,Neutre,2025-10-03 20:47:03
POST_D_071,User_5430,الإنترنت بطيء جدا، لا استطيع العمل,Négatif,2025-10-02 22:47:03
